1.3589591948342061,
1.204667067865809,
1.0540609341446128,
0.907067300258795,
0.7636125135430436,
0.6236228105215728,
0.4870243598140759,
0.3537433024493044,
0.2237057917515347,
0.09683803429212867,
-0.02693366718543652,
-0.14768286844930326,
-0.26548293606763407,
-0.38040699763065255,
-0.49252789050137635,
-0.6019181098944213,
-0.7086497572233657,
-0.8127944897534316,
-0.9144234726419831,
-1.0136073344556646,
-1.1104161272265214,
-1.2049192920516008,
-1.297185631156267,
-1.3872832872415888,
-1.4752797308143302,
-1.5612417560674716,
-1.645235485738251,
-1.727326385221605,
-1.8075792860671998,
-1.8860584188298484,
-1.9628274550933396,
-2.0379495583277087,
-2.111487443090435,
-2.1835034419289983,
-2.254059579193971,
-2.323217650826619,
-2.391039309042025,
-2.457586150691939,
-2.5229198079576935,
-2.5871020398944213,
-2.650194823229604,
-2.71226044070454,
-2.7733615651454357,
-2.8335613373617665,
-2.8929234358957228,
-2.951512136593381,
-3.0093923599333268,
-3.0666297040483403,
-3.123290461400117,
-3.1794416171286226,
-3.235150827207363,
-3.2904863746766075,
-3.345517102430277,
-3.4003123212758126,
-3.454941692290289,
-3.509475082849754,
-3.563982396113217,
-3.6185333742017454,
-3.6731973758000223,
-3.728043129448417,
-3.783138464340431,
-3.838550021000753,
-3.8943429447822773,
-3.950580565654416,
-4.0073240682412505,
-4.06463215651314,
-4.122560717884302,
-4.1811624917333985,
-4.240486747517435,
-4.300578977676962,
-4.36148061043275,
-4.4232287473446545,
-4.4858559301366165,
-4.54938994081521,
-4.613853638498995,
-4.679264835701401,
-4.745636216034203,
-4.812975294488947,
-4.881284420624221,
-4.950560824152298,
-5.02079670161241,
-5.091979342085507,
-5.164091289228205,
-5.23711053632379,
-5.31101075059704,
-5.3857615226682345,
-5.461328636801554,
-5.537674357490026,
-5.614757727899596,
-5.692534875818303,
-5.770959322933946,
-5.849982293539007,
-5.929553019089054,
-6.009619035431649,
-6.0901264699087125,
-6.171020315991235,
-6.252244693499474,
-6.333743092914473,
-6.415458602662847,
-6.497334118641376,
-6.579312535595102,
-6.661336920258602,
-6.743350666448652,
-6.825297632520321,
-6.907122261788251,
-6.988769686676164,
-7.0701858174632815,
-7.151317416600062,
-7.23211215960651,
-7.312518683613545,
-7.392486624606764,
-7.4719666444343495,
-7.550910448612173,
-7.629270795922936,
-7.707001500766003,
-7.784057429159729,
-7.86039448924223,
-7.935969617055388,
-8.010740758341623,
-8.084666847008881,
-8.157707780878594,
-8.229824395252319,
-8.300978434790805,
-8.371132524139279,
-8.440250137688366,
-8.508295568807005,
-8.575233898843877,
-8.641030966155848,
-8.705653335386259,
-8.769068267178907,
-8.831243688485536,
-8.892148163607576,
-8.951750866074018,
-9.010021551449976,
-9.066930531145086,
-9.122448647276606,
-9.176547248633476,
-9.229198167766855,
-9.280373699231287,
-9.330046578983373,
-9.37818996494992,
-9.424777418759106,
-9.469782888633022,
-9.513180693428122,
-9.554945507816761,
-9.595052348594534,
-9.633476562096067,
-9.670193812707495,
-9.705180072455214,
-9.738411611661295,
-9.7698649906439,
-9.79951705245499,
-9.827344916638301,
-9.85332597399901,
-9.877437882374064,
-9.89965856339671,
-9.91996620025222,
-9.938339236413372,
-9.954756375367227,
-9.969196581322223,
-9.981639080908025,
-9.992063365867594,
-10.000449196756703,
-10.0067766076567,
-10.0110259119144,
-10.013177708927714,
-10.013212891990229,
-10.011112657218025,
-10.006858513583582,
-10.000432294073255,
-9.99181616800253,
-9.980992654511434,
-9.967944637273947,
-9.952655380451123,
-9.935108545919205,
-9.915288211807878,
-9.893178892386498,
-9.868765559325993,
-9.842033664378457,
-9.812969163510946,
