Iteration,Cost,Cost reduction,time (ms)
0,5.000733836846436,0.0,86.30514144897461
1,4.658131297710826,0.06851045272820644,393.29075813293457
2,4.103058522556077,0.1795087168359376,1051.492691040039
3,4.091168073199456,0.18188645773248568,2788.3987426757812
4,3.748524338927656,0.25040514827888716,3454.6103477478027
5,3.5561958688780613,0.28886519760854334,4580.500841140747
6,2.858887892026501,0.42830632757104037,6544.973373413086
7,2.4616713124382854,0.5077379855132091,7343.8849449157715
8,2.1083654215515644,0.5783887944571866,8048.276424407959
9,1.9089649646870017,0.6182630335929189,8799.435377120972
10,1.7367698674200562,0.6526969992637524,9547.943830490112
11,1.7015656173531013,0.6597368160617516,10319.676160812378
12,1.6920320437183805,0.6616432509862572,11047.243118286133
13,1.6472644147154247,0.6705954628942573,11782.800436019897
14,1.6192870428268833,0.6761901161594238,12546.45824432373
15,1.5941393459166218,0.681218917477536,13408.324241638184
16,1.5913886304425795,0.6817689798411384,14335.878372192383
17,1.5818027155414807,0.6836858814827471,15109.663486480713
18,1.5767022568951214,0.6847058235178096,16069.900751113892
19,1.5734174478767367,0.6853626889150801,17069.112062454224
20,1.5700604988436357,0.6860339801980447,17965.031385421753
21,1.5347743849242077,0.6930901673639028,18770.384073257446
22,1.5292308842324114,0.6941987048051381,19702.682733535767
23,1.5254695165497858,0.6949508679486573,20613.50417137146
24,1.5252255497497023,0.6949996541484519,21783.467769622803
