Iteration,Cost,Cost reduction,time (ms)
0,7.753087436846476,0.0,26.520729064941406
1,7.7027195317396915,0.006496496462481738,582.0589065551758
2,7.027422107697174,0.09359694896520632,775.1011848449707
3,5.50474481999985,0.2899931975694481,1077.6612758636475
4,5.237083496499295,0.3245163892244908,1532.426118850708
5,5.110051038584872,0.3409011467741997,2030.240774154663
6,4.94592163345097,0.3620707010286607,2460.752487182617
7,3.7969188908176834,0.5102700799203087,2815.3741359710693
8,2.9384814575373146,0.6209920910252851,3444.6771144866943
9,2.8013796339196406,0.6386756041720735,4819.882392883301
10,2.7884194686128225,0.6403472176308905,5907.2980880737305
11,2.7380911674423882,0.6468386059430162,7094.629764556885
12,2.727654253506827,0.64818476823263,8441.335678100586
13,2.727310649806981,0.6482290865384206,9529.6049118042
