Iteration,Cost,Cost reduction,time (ms)
0,5.044927436846436,0.0,26.61418914794922
1,5.005884641919193,0.007739020117928153,460.2320194244385
2,5.00456316266064,0.008000962291546343,893.6471939086914
3,4.152689038298977,0.17685851971444677,2093.642234802246
4,4.016017576757974,0.20394938737347412,3159.0576171875
5,3.854846904187848,0.2358964618532754,3472.8925228118896
6,3.314154638757731,0.34307189147017825,3936.744451522827
7,3.1923444663802933,0.3672169706417393,4742.355585098267
8,3.185611490741243,0.3685515737105317,5287.412643432617
9,3.0096898640693635,0.4034225661824963,6122.219085693359
10,2.93362441048099,0.4185001772166643,7107.795476913452
11,2.8642148712684667,0.4322584601813666,8282.294273376465
12,2.8473013818871293,0.43561103355195807,8845.256567001343
13,2.8177417782438097,0.4414703058632754,9455.293655395508
14,2.8034707422389964,0.4442990950150445,11074.002265930176
15,2.795947743904617,0.44579029551863036,11705.17897605896
16,2.7956310058152902,0.4458530789963496,13429.764032363892
