Iteration,Cost,Cost reduction,time (ms)
0,5.22467783684643,0.0,316.7567253112793
1,4.8827208822851205,0.06545034263159699,1306.84232711792
2,4.172640515745053,0.20135927112711272,3029.2279720306396
3,3.7433928309975144,0.2835170037475472,5841.072559356689
4,2.874957329908967,0.44973500382479736,8568.120002746582
5,2.6957210779729213,0.4840407079338628,11277.756214141846
6,2.590064598626541,0.5042632905783371,13928.047895431519
7,2.546496715337356,0.5126021556049858,16566.628217697144
8,2.470411654672307,0.5271647876066123,19048.83861541748
9,2.3825861168807987,0.5439745394294193,21512.88366317749
10,2.3024317617525036,0.5593160317914967,23923.48885536194
11,2.252475227603834,0.5688776805110325,26366.592168807983
12,2.2242984022636296,0.5742707068793744,28768.952131271362
13,2.1622344220306546,0.5861497130441711,31153.62024307251
14,2.031183118621195,0.6112328487899267,33866.86015129089
15,1.9681017399239646,0.6233065843707803,36792.78206825256
16,1.9329339679568414,0.630037673457098,39628.98921966553
17,1.875197735383403,0.6410883514847958,42123.00419807434
18,1.7971959941747913,0.6560178349179204,44348.055362701416
19,1.7943669972303562,0.6565593031256793,46725.2037525177
20,1.793939809285436,0.6566410666254128,49064.49055671692
