-0.1597733459131571,
-0.215969432620594,
-0.270831545763276,
-0.3243940478480222,
-0.37669112001594485,
-0.4277567446553344,
-0.47762468885568593,
-0.5263284887771094,
-0.5739014350082534,
-0.6203765589816725,
-0.6657866205094103,
-0.7101640964914873,
-0.7535411708404398,
-0.7959497256516849,
-0.8374213336365935,
-0.8779872518216252,
-0.9176784165016763,
-0.9565254394215356,
-0.994558605144807,
-1.0318078695555366,
-1.0683028594238653,
-1.1040728729537426,
-1.1391468812188823,
-1.1735535303812126,
-1.2073211445759324,
-1.2404777293376674,
-1.2730509754345116,
-1.3050682629689534,
-1.3365566655999208,
-1.3675429547353037,
-1.3980536035414493,
-1.428114790614659,
-1.4577524031598452,
-1.4869920395222396,
-1.5158590109221164,
-1.5443783422458117,
-1.5725747717526688,
-1.600472749565832,
-1.6280964348232008,
-1.655469691374912,
-1.6826160819277312,
-1.7095588605490368,
-1.7363209634585433,
-1.762924998052576,
-1.7893932301230029,
-1.8157475692540457,
-1.8420095523961697,
-1.8682003256419177,
-1.8943406242472798,
-1.9204507509637727,
-1.9465505527730245,
-1.972659396132646,
-1.998796140869021,
-2.024979112871435,
-2.0512260757642435,
-2.077554201753536,
-2.1039800418612953,
-2.1305194957803697,
-2.157187781591343,
-2.183999405601474,
-2.210968132571362,
-2.238106956599214,
-2.2654280729405487,
-2.292942851039278,
-2.320661809039115,
-2.34859459004333,
-2.376749940375155,
-2.4051356900803764,
-2.433758735896559,
-2.4626250268914953,
-2.4917395529520983,
-2.5211063362797352,
-2.55072842601877,
-2.580607896120358,
-2.610745846505365,
-2.6411424075685677,
-2.6717967480270977,
-2.7027070860872646,
-2.7338707038744614,
-2.7652839650411956,
-2.796942335434241,
-2.8288404066845834,
-2.8609719225549144,
-2.893329807853653,
-2.9259061997170397,
-2.9586924810329274,
-2.991679315774027,
-3.0248566860015798,
-3.058213930282247,
-3.0917397832719145,
-3.125422416211193,
-3.1592494780817892,
-3.1932081371784697,
-3.2272851228621375,
-3.2614667672609343,
-3.2957390467110805,
-3.330087622726049,
-3.3644978823155522,
-3.398954977476203,
-3.433443863699387,
-3.467949337360806,
-3.502456071865791,
-3.536948652449353,
-3.571411609542573,
-3.6058294506326103,
-3.6401866905641347,
-3.6744678802375663,
-3.70865763368284,
-3.7427406534914187,
-3.776701754609004,
-3.8105258864963085,
-3.8441981536807983,
-3.877703834728348,
-3.91102839966962,
-3.9441575259271273,
-3.977077112792686,
-4.009773294507438,
-4.042232452004569,
-4.074441223375895,
-4.1063865131219925,
-4.138055500256122,
-4.169435645321889,
-4.200514696393943,
-4.231280694122815,
-4.2617219758926,
-4.291827179151364,
-4.3215852439753,
-4.350985414926902,
-4.3800172422655805,
-4.408670582563443,
-4.436935598778254,
-4.464802759836423,
-4.492262839770017,
-4.519306916453969,
-4.545926369984938,
-4.572112880739161,
-4.59785842714976,
-4.62315528323309,
-4.647996015898054,
-4.672373482065948,
-4.696280825628897,
-4.7197114742691975,
-4.742659136164622,
-4.765117796596123,
-4.787081714478792,
-4.808545418833691,
-4.829503705210999,
-4.849951632082721,
-4.869884517211664,
-4.889297934012328,
-4.908187707907517,
-4.926549912694124,
-4.944380866918923,
-4.961677130276015,
-4.978435500026741,
-4.9946530074482585,
-5.010326914315385,
-5.025454709414194,
-5.040034105095782,
-5.054063033866181,
-5.067539645018554,
-5.080462301303428,
-5.09282957564352,
-5.104640247888544,
-5.115893301612816,
-5.126587920952609,
-5.136723487487164,
-5.146299577158194,
-5.155315957231864,
-5.163772583297179,
-5.171669596306302,
-5.179007319649769,
-5.185786256270667,
-5.192007085814145,
-5.197670661812696,
-5.202778008905793,
-5.207330320094616,
-5.211328954028703,
-5.214775432326004,
-5.217671436925768,
-5.2200188074724645,
-5.221819538731622,
-5.223075778037189,
-5.223789822768768,
-5.2239641178616605,
-5.223601253346332,
-5.222703961919541,
-5.221275116546485,
-5.219317728095086,
-5.216834943000418,
-5.213830040962886,
-5.210306432677852,
-5.206267657599284,
