-15.395983760266311,
-15.290876332943727,
-15.191394000286179,
-15.097215321361476,
-15.007793350304,
-14.922367659698834,
-14.839976524223019,
-14.759470656900714,
-14.679530090548385,
-14.598685867123864,
-14.51534809290285,
-14.427841588663302,
-14.334449772643445,
-14.23346655095389,
-14.123254897189334,
-14.002309588478642,
-13.869320405488752,
-13.723231222661209,
-13.563290038231202,
-13.389085288031366,
-13.20056480026953,
-12.998035374377018,
-12.782142955192143,
-12.553835384556121,
-12.31431140191183,
-12.064960670795184,
-11.80730000424203,
-11.54291067509903,
-11.273380875101607,
-11.000256245102873,
-10.725000162461278,
-10.448964327133382,
-10.173369259420369,
-9.89929366631626,
-9.627671250387845,
-9.359293387368146,
-9.094816129413843,
-8.83477013989871,
-8.579572378968344,
-8.329538594835014,
-8.0848959047783,
-7.8457949544698815,
-7.612321316083065,
-7.384505922691316,
-7.162334440697038,
-6.945755557669206,
-6.734688215004725,
-6.529027848277106,
-6.328651717526864,
-6.1334234189081425,
-5.943196671138626,
-5.757818467497449,
-5.577131678484108,
-5.4009771829889015,
-5.229195597851229,
-5.061628667609061,
-4.898120368464528,
-4.738517773246307,
-4.582671717555494,
-4.430437301391603,
-4.2816742553607074,
-4.136247196039196,
-3.994025791151067,
-3.8548848518548864,
-3.7187043665684256,
-3.5853694883223035,
-3.4547704855734525,
-3.326802664672803,
-3.2013662707225983,
-3.0783663723362533,
-2.957712734792583,
-2.8393196852242557,
-2.7231059727726623,
-2.6089946260525148,
-2.4969128097838356,
-2.3867916820466446,
-2.2785662532820172,
-2.172175247892155,
-2.0675609690688135,
-1.9646691672986973,
-1.8634489128463512,
-1.7638524723976845,
-1.665835189950626,
-1.5693553719654885,
-1.474374176727202,
-1.3808555078265514,
-1.2887659116324042,
-1.198074478601557,
-1.1087527482547876,
-1.020774617635372,
-0.9341162530601685,
-0.8487560049695053,
-0.7646743256833854,
-0.6818536898739862,
-0.6002785175697032,
-0.5199350995124452,
-0.44081152469784146,
-0.3628976099367458,
-0.28618483128534167,
-0.21066625720134668,
-0.1363364832929279,
-0.06319156853740227,
0.008771027144164112,
0.07955250406041436,
0.1491527827664223,
0.21757056301012945,
0.28480338168648345,
0.35084766986995586,
0.4156988089883846,
0.479351186194926,
0.5417982489881692,
0.6030325591253938,
0.6630458458683735,
0.7218290585967639,
0.7793724188197224,
0.8356654716128311,
0.8906971365037641,
0.9444557578273312,
0.9969291545673449,
1.0481046697006091,
1.097969219055639,
1.1465093396965096,
1.1937112378401626,
