1.0710851067103324,
1.0387701405369578,
1.005846474471214,
0.9722889136223948,
0.9380718148974605,
0.9031691060064981,
0.8675543031455129,
0.8312005274991102,
0.7940805207199723,
0.7561666595580434,
0.7174309698250205,
0.6778451398921421,
0.6373805339294626,
0.596008205103403,
0.55369890895529,
0.5104231171874042,
0.4661510320836374,
0.42085260179028694,
0.37449753667635427,
0.32705532698449447,
0.278495261970917,
0.22878645071590042,
0.17789784476768195,
0.1257982627569793,
0.07245641709318737,
0.017840942821011813,
-0.03807957131761622,
-0.0953365496094547,
-0.15396139391736421,
-0.21398544612501277,
-0.2754399485991132,
-0.3383560028345371,
-0.4027645264930598,
-0.46869620909203025,
-0.5361814666423677,
-0.6052503955782087,
-0.6759327263582758,
-0.7482577771552569,
-0.822254408080939,
-0.8979509764190404,
-0.9753752933591581,
-1.0545545827386982,
-1.1355154423059137,
-1.218283808018176,
-1.3028849218823484,
-1.3893433038291467,
-1.4776827280949334,
-1.5679262045555284,
-1.6600959654261904,
-1.7542134577051578,
-1.8503280307038081,
-1.9484428865849261,
-2.0485759593905475,
-2.1507442467228923,
-2.2549638302064205,
-2.36119342062017,
-2.4695203310369,
-2.579956713568466,
-2.6925137427265087,
-2.8072016664393713,
-2.9237931325579436,
-3.0425592051084958,
-3.163505126348619,
-3.286635144095748,
-3.411952587449936,
-3.5387964799047813,
-3.667867974851458,
-3.799163738767084,
-3.9326793659747543,
-4.068409461929878,
-4.204814609409438,
-4.3434648475920605,
-4.484345546449807,
-4.627440702130375,
-4.772732979660152,
-4.90506628100579,
-5.0394534338123185,
-5.1758594076232,
-5.314246462124062,
-5.45457401219374,
-5.596798245137249,
-5.740871860127662,
-5.8867437086882575,
-6.034358365212751,
-6.183655500749115,
-6.334569456785653,
-6.487028447181194,
-6.640953712219147,
-6.7962585373283915,
-6.952845987757524,
-7.110609824407866,
-7.269432106276643,
-7.429181648917336,
-7.5897123527238755,
-7.750861634931597,
-7.9124480390610525,
-8.074269551854535,
-8.23610161690044,
-8.348626737553726,
-8.459812257537013,
-8.56943518616762,
-8.67725035192242,
-8.782993053157917,
-8.865809139431354,
-8.945160611741201,
-9.020823027177512,
-9.092559391779556,
-9.160121881445356,
-9.20710396534708,
-9.248427845165889,
-9.283941326536851,
-9.313494945329397,
-9.336944605868023,
-9.346425583603674,
-9.348535025842242,
-9.343258396947723,
-9.33059911017886,
-9.310580442106703,
-9.285733520227787,
-9.252753163441563,
-9.21180072567972,
-9.163063043973086,
-9.106752182749897,
-9.055082653338747,
-8.995428532549402,
-8.928081909516811,
-8.853358288065204,
-8.771594479371679,
-8.701972726071084,
-8.625174766793911,
-8.54155614216827,
-8.451488221499542,
-8.355355214699758,
-8.275983058079165,
-8.190546043721532,
-8.099401045654751,
-8.002912552152518,
-7.901449756578329,
-7.818652441174465,
-7.730925583301277,
-7.63858801286035,
-7.541960201906916,
-7.441361953041867,
-7.359324517185113,
-7.273368913427548,
-7.183760553731769,
-7.090763229246096,
-6.9946374954977735,
-6.991148348292216,
-6.9834348946509754,
-6.971603520575111,
-6.955763402170849,
-6.936025950863298,
-6.912500016501149,
-6.88528172811934,
-6.854461938530726,
-6.820146549717108,
-6.782442485078653,
-6.741449216839026,
-6.697141681925766,
-6.649575888904094,
-6.598837692656142,
-6.545014964366275,
-6.488142892826747,
-6.428308694379835,
-6.365424209208688,
-6.2995627458232715,
-6.230800838576568,
-6.159218232473783,
-6.0848978608957855,
-6.007925816602016,
-5.92839135408119,
-5.846386905141601,
-5.762007988071758,
-5.675353159567585,
-5.586523961453317,
-5.495624939265017,
-5.402763885197475,
-5.308051670822062,
-5.211602076055975,
-5.1135317246769265,
-5.013960515654875,
-4.913011176164355,
-4.810809174390133,
-4.707482618898435,
-4.603162143376277,
-4.497980812838383,
-4.392073953874737,
-4.28557898888476,
-4.178635250326527,
-4.071383773718896,
-3.9639671057287016,
-3.856529033321893,
-3.7492143063243977,
-3.6421683337606545,
-3.535536853083182,
-3.429465606964272,
-3.3240999412374355,
-3.2195843888855884,
-3.1160622248013596,
-3.0136749916035788,
-2.91256203907189,
-2.8128599653954915,
-2.714702048365787,
-2.618217670999141,
-2.5235319087972394,
-2.430764728508567,
-2.3400303523779336,
-2.2514366139112143,
-2.1650843111231426,
-2.081066624566832,
-1.999468410665398,
-1.9203662514247144,
-1.8438271366963903,
-1.7699079147578853,
-1.698654848476174,
-1.630103096180875,
-1.5642763598635963,
-1.5011856473021226,
-1.4408301951063471,
-1.3831974468681647,
-1.3282630979984305,
-1.2759912841132,
-1.2263348827097271,
-1.1792359291541388,
-1.1346261513391456,
-1.0924275939080985,
-1.052553365897202,
-1.0149084847663081,
-0.9793908067880492,
-0.9458920313386363,
-0.9142987580204496,
-0.8844936030979063,
-0.8563563434227639,
-0.8297650709195912,
-0.8045973429343256,
-0.7807313086070282,
-0.7580467829237998,
-0.736426283463405,
-0.7157559985848332,
-0.6959023805041986,
-0.6767705698119246,
-0.6582704377353923,
-0.6403172907211543,
-0.6228324818415016,
-0.6057409789344423,
-0.5889794389932286,
-0.5724921601769459,
-0.5645025099030949,
-0.55680625731735,
-0.5493419974079834,
-0.5420502652876467,
-0.534873768942508,
-0.5277575893226274,
-0.520649348910013,
-0.5134993502282517,
-0.5062606859707446,
-0.4988893220660471,
-0.4913441559434375,
-0.4835851740701351,
-0.47557712084811343,
-0.4672877182895352,
-0.4586876368345715,
-0.4497519108051702,
-0.4404571842777606,
-0.43078287192927456,
-0.4207110854977188,
-0.4102265523817835,
-0.3993165279967438,
-0.3879707026538721,
-0.3761811040266615,
-0.3639419959475485,
-0.3512497736362521,
-0.33810285651919947,
-0.32450157915278477,
-0.31044808101957555,
-0.2959461954496174,
-0.28100133709079267,
-0.26562039320488795,
-0.24981160830397142,
-0.23358447374853353,
-0.2169496186812434,
-0.1999187008934744,
-0.18250430010349672,
-0.16471981309059203,
-0.14657935123475663,
-0.12809763969458432,
-0.1092899197912569,
-0.0901718545224115,
-0.07075943736281443,
-0.05106890223291183,
-0.03111664080149623,
-0.010919122755387534,
0.009507179405827237,
0.030145860892642817,
0.05098065176564304,
0.07199547676202744,
0.09317451103570562,
0.11450222947357114,
0.13596345030076318,
0.1575433726408786,
0.17922760748290845,
0.20100220265171131,
0.22285366306194598,
0.24476896458208763,
0.2667355626554566,
0.28874139338477534,
0.3107748698188666,
0.33282487349633527,
0.35488074099215483,
0.37693224644793677,
0.39896957762520335,
0.42098330860274213,
0.44296436965165853,
0.4649040144062102,
0.4867937852938886,
0.5086254746473076,
0.5303910853707587,
0.5520827910970123,
0.5736928965733616,
0.5952137997276044,
0.6166379509518918,
0.6379578158003207,
0.6591658396793711,
0.6802544155871795,
0.7012158553258718,
0.7220423628486259,
0.7427260120439518,
0.7632587285691588,
0.7836322767179116,
0.803838251374311,
0.8238680743502815,
0.8437129961948835,
0.8633641032213757,
0.8828123303906579,
0.9020484798321036,
0.9210632446897207,
0.9398472388783472,
0.9583910320596898,
0.9766851908474501,
0.994720325977227,
1.0124871445987713,
1.0299765095539,
1.0556677967842116,
1.0821800656311522,
1.1095245576451114,
1.1377128737879412,
1.1667572024157398,
1.1989687695341216,
1.2321263625744714,
1.2662408739456255,
1.3013243204231508,
1.3373902230037369,
1.377636150198025,
1.4189658476014184,
1.461391888350104,
1.5049295970781786,
1.5495977910748957,
1.599920537935704,
1.6515162948171334,
1.70440755571222,
1.7586239490236828,
1.8142040587865553,
1.8776989495878857,
1.9427627127035816,
2.0094571308090945,
2.0778642840148285,
2.1480916604088294,
2.2298703936152244,
2.3138565827137483,
2.400253393812095,
2.4893262823636237,
2.581418445684644,
2.6914454180397946,
2.805466212510581,
2.924168301544331,
3.0484324082633547,
3.1793754936213574,
3.340854127625053,
3.511887420511734,
3.6946573171608135,
3.891852064709411,
4.1067215987853105,
4.379235952328337,
4.676953461154276,
5.005104619068795,
5.369399689548936,
5.775733138914065,
6.289448310734676,
6.8539198057735895,
7.473402624699247,
8.150304302868928,
8.884622656388839,
9.759698344348056,
10.67851553047102,
11.634451608223507,
12.618779713631412,
13.621042025879445,
14.663416314114471,
15.69500280683922,
16.705234813133977,
17.68170657262589,
18.60996021567877,
19.212334002616302,
19.77819520561157,
20.29603010338186,
20.7511685233633,
21.125294881279988,
20.801876268001656,
20.45304122359388,
20.07401090551638,
19.660084217481415,
19.20609980988245,
18.30983375092842,
17.378091178566986,
16.424446247311742,
15.463337089347583,
14.509801349993635,
13.581321279628842,
12.614730545811197,
11.628790638099408,
10.642988007264636,
9.677130083146968,
8.750921078750707,
7.999394712632583,
7.242628966178387,
6.49421580246552,
5.7678405630927685,
5.076946971525224,
4.504354051901913,
3.9378780462738927,
3.3856083103288555,
2.855571213428764,
2.355549351861157,
1.9218041418275895,
1.4983938883080867,
1.0897796869829293,
0.7003475856384291,
0.3343299272737692,
0.0003508524386788281,
-0.32160614179191427,
-0.6291654646235525,
-0.9199993709574219,
-1.1918536819006125,
-1.4494475959987305,
-1.6935010501034586,
-1.9228119512214779,
-2.1361918788438388,
-2.3324666211196092,
-2.5215744759621863,
-2.6947183514798425,
-2.8513823630429886,
-2.9910386906835225,
-3.1131385989393525,
-3.228740331440422,
-3.324869615283575,
-3.401495488480297,
-3.4585775219196524,
-3.4960578181419333,
-3.5243961769216554,
-3.5302394281923286,
-3.5140716268051415,
-3.4764126302993033,
-3.417818304163637,
-3.3477360689814795,
-3.2563428633844413,
-3.144782230651261,
-3.014308155781004,
-2.866294812768688,
-2.7090680416497417,
-2.5387829370667028,
-2.3572687401119543,
-2.1665315622117944,
-1.9687613009964844,
-1.7706238009238557,
-1.5729024142050267,
-1.3779018109785586,
-1.1881245367113031,
-1.0062509432608868,
-0.836505708487393,
-0.6803592659050235,
-0.5402345645271716,
-0.41868809319784184,
-0.3183491494944306,
-0.23955346943005829,
-0.17294053781603402,
-0.12047653600823338,
-0.08426243970616198,
-0.06646846561319641,
-0.06923523720107028,
-0.09464284343717466,
-0.1446278856892107,
-0.2209090870753041,
-0.32491531891297676,
-0.45769826534512426,
-0.6199211483449947,
-0.8092963801410473,
-1.0057036870942238,
-1.2100194192126512,
-1.42284381952717,
-1.6444961926107133,
-1.8749860218469294,
-2.1036496979888017,
-2.330852691848855,
-2.5567421246143827,
-2.781262058998439,
-3.0052402126190936,
-3.22185511877948,
-3.4311306012015512,
-3.6329703139807297,
-3.8271772302791423,
-4.01502621944764,
-4.1935767087673534,
-4.362692779717311,
-4.522213075348473,
-4.671966446735256,
-4.813368962239604,
-4.946220681308706,
-5.070388709073006,
-5.185787306101364,
-5.292387739948392,
-5.391626281587259,
-5.484650601597069,
-5.571459779188773,
-5.652147802694448,
-5.72690848300016,
-5.79721445931731,
-5.864363179146202,
-5.92857020523708,
-5.990172136287052,
-6.049627140547892,
-6.108501295903267,
-6.167335592861676,
-6.226609380085369,
-6.286931262320932,
-6.349037621878081,
-6.420791997550716,
-6.48410830081191,
-6.538705515760524,
-6.5844218039328375,
-6.621211913236248,
-6.649142966782842,
-6.6684062055621744,
-6.679306398564073,
-6.682258241777621,
-6.677782438177678,
-6.666499745779749,
-6.649133711003195,
-6.626499304413571,
-6.5994963837171206,
-6.5691025584628875,
-6.536363285475961,
-6.502389655305054,
-6.468345515778704,
-6.435438023534671,
-6.404907836703664,
-6.378017064950342,
-6.356041127651675,
-6.340271015473691,
-6.331989244303088,
-6.3324580146464555,
-6.342909424333264,
-6.364528799871806,
-6.398485616208227,
-6.445875614804734,
-6.507707073903546,
-6.584891078005999,
-6.678224532993145,
-6.788379905054619,
-6.915894499944876,
-7.061160792421571,
-7.2244235671997306,
-7.405765050132706,
-7.605095964497515,
-7.822148598111184,
-8.05647044657637,
-8.307425502197177,
-8.574179913502793,
-8.855688130809188,
-9.150684310038741,
-9.45767224718291,
-9.774920559493559,
-10.10044254487042,
-10.43196488303747,
-10.766906510014412,
-11.10235360642276,
-11.435037643125394,
-11.761291407720446,
-12.07701598170959,
-12.377655284888334,
