Iteration,Cost,Cost reduction,time (ms)
0,5.044927436846436,0.0,26.31855010986328
1,5.005884641919193,0.007739020117928153,467.3738479614258
2,5.00456316266064,0.008000962291546343,905.4200649261475
3,4.152689038298977,0.17685851971444677,2141.374111175537
4,4.016017576757974,0.20394938737347412,3228.9552688598633
5,3.854846904187848,0.2358964618532754,3539.1087532043457
6,3.314154638757731,0.34307189147017825,4007.4856281280518
7,3.1923444663802933,0.3672169706417393,4827.0251750946045
8,3.185611490741243,0.3685515737105317,5372.817039489746
9,3.0096898640693635,0.4034225661824963,6220.486402511597
10,2.93362441048099,0.4185001772166643,7214.895963668823
11,2.8642148712684667,0.4322584601813666,8400.94542503357
12,2.8473013818871293,0.43561103355195807,8969.895601272583
13,2.8177417782438097,0.4414703058632754,9584.819316864014
14,2.8034707422389964,0.4442990950150445,11238.546133041382
15,2.795947743904617,0.44579029551863036,11867.473840713501
16,2.7956310058152902,0.4458530789963496,13629.358530044556
