Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average percent derivs
0.6268133298895282,2.943522414162352,41.23802590370178,19,100.0
0.7445192571077093,1.3317599499292085,85.68075823783875,34,100.0
0.56619334602604,3.878540202540237,47.098697900772095,17,100.0
