Task number Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average percent derivs
0,0.6975184572457132,1.5530029863178418,22.6925528049469,28,21.311475409836063
2,0.6803719171595177,1.6699537604503822,16.76708221435547,20,21.311475409836063
3,0.17879081700477917,4.142940738682835,3.200956106185913,4,21.311475409836063
4,0.6949996541484519,1.5252255497497023,21.783467769622803,25,21.311475409836063
