Iteration,Cost,Cost reduction,time (ms)
0,7.753087436846476,0.0,326.11656188964844
1,7.668289572149117,0.01093730276977889,1103.3260822296143
2,6.198164166516614,0.2005553636529499,5001.574277877808
3,5.660797825906636,0.26986534435252896,10079.263925552368
4,5.3841914719345905,0.305542273862891,16031.530141830444
5,4.197407196634781,0.4586147478891258,20234.5187664032
6,3.6584787003006523,0.5281262168005785,42023.81992340088
7,3.6540812951700867,0.5286933979611659,45494.9426651001
8,3.5927504954454688,0.5366038981617884,52439.361333847046
9,3.5290480961825192,0.5448202893455385,56555.96566200256
10,3.503532328768586,0.5481113353477634,61445.109605789185
11,3.500272325106575,0.5485318134719386,69362.01524734497
12,3.5000256134879817,0.5485636345523278,77706.71677589417
