Iteration,Cost,Cost reduction,time (ms)
0,1039.1311779721773,0.0,4261.543035507202
1,105.57674220942135,0.8983990236772126,10825.365543365479
2,90.7833843979106,0.9126352992554119,23088.622093200684
3,54.10110247510528,0.9479362147706112,25077.250242233276
4,45.57105512901605,0.9561450410736918,26674.764394760132
5,12.309664467153926,0.9881538878554528,27732.961654663086
6,10.708336245198808,0.9896949139125094,29816.202878952026
7,8.434696496405929,0.9918829338632049,31966.816902160645
8,8.05563032324652,0.9922477253170607,33448.42171669006
9,6.276715562880572,0.9939596504311137,35489.37392234802
10,6.138728313041982,0.9940924414133917,38801.518201828
11,5.85908841745529,0.9943615507438733,41445.76454162598
12,5.668607477404676,0.9945448586303928,44880.927085876465
13,5.340520608413259,0.9948605905379193,47066.19381904602
14,5.0668438379163305,0.995123961300243,50055.32240867615
15,4.868865193126112,0.9953144845459959,53658.42604637146
16,4.849629420212409,0.9953329959460208,57496.07968330383
17,4.84298547291821,0.9953393896982582,61665.2557849884
18,4.742125514025874,0.9954364515139658,64752.18224525452
19,4.739764364940097,0.9954387237478626,68975.54326057434
20,4.722522280366312,0.9954553165370497,72728.4324169159
21,4.701929103008947,0.9954751342249353,76188.6248588562
22,4.6478457313474415,0.9955271809470508,79407.9704284668
23,4.647668925811384,0.9955273510945162,82779.3881893158
