Task number Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average percent derivs
0,0.007671366360900045,5.050375841919193,0.4623544216156006,2,1.639344262295082
1,0.007604444387471543,5.095164641919191,0.4582817554473877,2,1.639344262295082
2,0.007538246748906796,5.140251041919191,0.4641456604003906,2,1.639344262295082
3,0.0074727660051869815,5.18563504191919,0.4922149181365967,2,1.639344262295082
4,0.007407994728838352,5.2313166419191885,0.4704132080078125,2,1.639344262295082
5,0.007343925508552895,5.277295841919187,0.48590898513793945,2,1.639344262295082
6,0.007739020117928153,5.005884641919193,0.475024938583374,2,1.639344262295082
7,0.007807413111964756,4.961691041919195,0.48678064346313477,2,1.639344262295082
8,0.007876552796828973,4.917795041919197,0.47786808013916016,2,1.639344262295082
9,0.007946446622251524,4.874196641919196,0.48787593841552734,2,1.639344262295082
10,0.00728055095261515,5.323572641919187,0.47769951820373535,2,1.639344262295082
11,0.0072178636921352846,5.370147041919186,0.49171018600463867,2,1.639344262295082
12,0.00715585638409999,5.417019041919185,0.4893219470977783,2,1.639344262295082
13,0.007094521714248292,5.464188641919183,0.48039698600769043,2,1.639344262295082
14,0.007033852399780716,5.511655841919183,0.47496557235717773,2,1.639344262295082
15,0.008017102029138634,4.830895841919197,0.4798545837402344,2,1.639344262295082
16,0.008088526444585797,4.7878926419192,0.48053717613220215,2,1.639344262295082
17,0.008160727276634527,4.7451870419192,0.47675466537475586,2,1.639344262295082
18,0.008233711908756103,4.7027790419192,0.4846339225769043,2,1.639344262295082
19,0.008307487694061422,4.660668641919202,0.4861586093902588,2,1.639344262295082
