Task number Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average percent derivs
0,0.0,1039.252348490242,9.097955703735352,2,1.639344262295082
1,0.0,1039.3133801492743,9.168849468231201,2,1.639344262295082
2,0.0,1039.3747094083064,9.139711856842041,2,1.639344262295082
3,0.0,1039.436336267339,9.057495355606079,2,1.639344262295082
4,0.0,1039.498260726371,8.982473373413086,2,1.639344262295082
5,0.0,1039.5604827854033,8.934850215911865,2,1.639344262295082
6,0.0,1039.1916144312097,8.92739224433899,2,1.639344262295082
7,0.0,1039.1311779721773,9.361305236816406,2,1.639344262295082
8,0.0,1039.0710391131452,9.180958986282349,2,1.639344262295082
9,0.0,1039.0111978541129,9.147244691848755,2,1.639344262295082
10,0.0,1039.6230024444358,9.162015914916992,2,1.639344262295082
11,0.0,1039.6858197034678,8.958498477935791,2,1.639344262295082
12,0.0,1039.7489345625002,9.045702695846558,2,1.639344262295082
13,0.0,1039.8123470215326,8.90731143951416,2,1.639344262295082
14,0.0,1039.8760570805648,9.028069734573364,2,1.639344262295082
15,0.0,1038.9516541950804,8.921330690383911,2,1.639344262295082
16,0.0,1038.8924081360483,9.279186010360718,2,1.639344262295082
17,0.0,1038.833459677016,9.12392258644104,2,1.639344262295082
18,0.0,1038.7748088179837,9.269078016281128,2,1.639344262295082
19,0.0,1038.7164555589513,9.21187973022461,2,1.639344262295082
