Task number Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average percent derivs
0,0.9945876409623333,5.624806840767472,53.44897484779358,25,14.754098360655737
1,0.9940781022224483,6.154707596085707,68.43578910827637,29,14.754098360655737
2,0.9568553843211898,44.84342238369644,37.574010610580444,7,36.0655737704918
3,0.9952948669567783,4.890686252096806,91.57766509056091,43,14.754098360655737
4,0.9936496306480783,6.601197896292588,44.84999465942383,15,13.114754098360656
5,0.9951193880197651,5.073691346461247,74.8697304725647,29,18.0327868852459
6,0.994125214277168,6.105028059747216,34.05564522743225,13,13.114754098360656
7,0.9955273510945162,4.647668925811384,82.7793881893158,24,26.229508196721312
8,0.9940783836778898,6.152980025044396,59.508188009262085,23,19.672131147540984
9,0.9971305896424227,2.9813494927613164,60.32646918296814,24,34.42622950819672
