Iteration,Cost,Cost reduction,time (ms)
0,5.22467783684643,0.0,83.48417282104492
1,4.882720882285125,0.0654503426315961,383.3317756652832
2,4.404042189237755,0.15706913865984962,1475.721836090088
3,4.401034627548961,0.15764478404559634,2469.8567390441895
4,4.393173548984731,0.15914938946045876,3192.0523643493652
5,4.04236343153898,0.22629422181197778,5588.500738143921
6,2.6833475272162692,0.4864089976434003,6293.782472610474
7,2.2949914538889526,0.5607401019630736,6942.49963760376
8,2.0849517992728086,0.6009415576652537,7610.750913619995
9,1.9678641699686885,0.6233520551084402,8279.7372341156
10,1.9375338117645344,0.6291572662910805,8934.41390991211
11,1.8618236644818797,0.6436481401108436,9700.646162033081
12,1.8329453796060369,0.6491754253861541,10453.747987747192
13,1.8216650164300392,0.6513344796911764,11496.577262878418
14,1.7478404719967444,0.6654644503302569,12173.534154891968
15,1.7443029816410156,0.6661415237242911,12922.696828842163
16,1.677390594182164,0.6789485119345421,13685.176610946655
17,1.6728531138596048,0.6798169827693483,14747.70188331604
18,1.6707228786060646,0.6802247084358988,15867.95425415039
19,1.6699537604503822,0.6803719171595177,16644.155740737915
