Iteration,Cost,Cost reduction,time (ms)
0,5.27035943684643,0.0,26.822805404663086
1,5.2313166419191885,0.007407994728838352,462.7695083618164
2,5.230027585492429,0.007652580784534457,897.8807926177979
3,4.363911074581935,0.17198985631364772,1989.4776344299316
4,3.995428303047867,0.2419059172482988,2237.452983856201
5,3.6295685072485155,0.31132429377145054,2525.1402854919434
6,3.512029112954826,0.3336262630587712,2917.936086654663
7,3.2591249607638035,0.38161239288948157,3379.0602684020996
8,3.2253250325470155,0.38802560409866094,4073.770523071289
9,3.201868936697352,0.39247617262832823,4684.034109115601
10,3.201868936697352,0.39247617262832823,5902.842998504639
