Iteration,Cost,Cost reduction,time (ms)
0,5.179293836846432,0.0,26.048898696899414
1,5.140251041919191,0.007538246748906796,457.6694965362549
2,5.138949016359714,0.007789637305320896,888.0465030670166
3,4.2775300045933005,0.17410941735682584,2128.5128593444824
4,3.9306118687678846,0.24109116173235778,2537.560224533081
5,3.637409987355832,0.2977015589502491,3615.8015727996826
6,3.1603066133226427,0.3898190153183334,3879.396438598633
7,3.1380576780160743,0.39411476219183295,4383.31937789917
8,3.122679330466931,0.39708395993067114,4809.5550537109375
9,3.034291852873907,0.414149506002651,5161.437749862671
10,3.0039808568707813,0.4200018474526548,5521.652698516846
11,2.965641355613788,0.42740430471125623,5781.642913818359
12,2.847636143888553,0.4501883396477807,6249.668836593628
13,2.6748061382709665,0.4835577546803943,6746.17075920105
14,2.6414463273018534,0.4899987506964507,7139.22119140625
15,2.578747976751382,0.5021043296663914,7499.423503875732
16,2.5106585062592974,0.5152508072822555,7819.518566131592
17,2.5106585062592974,0.5152508072822555,10132.790088653564
