Iteration,Cost,Cost reduction,time (ms)
0,5.22467783684643,0.0,26.95775032043457
1,5.18563504191919,0.0074727660051869815,478.82747650146484
2,5.184339500926072,0.007720731723567131,927.2098541259766
3,4.320426939203286,0.17307304409585222,2234.1384887695312
4,3.9806221958145995,0.2381114548840263,2467.9267406463623
5,3.617305143945628,0.3076501064936472,3158.5099697113037
6,3.5988500945215254,0.3111823911627516,3504.387140274048
7,3.5730040555805327,0.31612930650339066,3776.813745498657
8,3.562261266041115,0.3181854695578198,4051.6393184661865
9,3.5622187527791067,0.31819360656900697,4416.661739349365
