Task number Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average percent derivs
0,0.00609275264046083,7.64654454013266,0.5030238628387451,2,1.639344262295082
1,0.006496496462481738,7.7027195317396915,0.5135087966918945,2,1.639344262295082
2,0.00689381061803751,7.759192123346726,0.5138969421386719,2,1.639344262295082
3,0.007284796966318008,7.81596231495376,0.5015292167663574,2,1.639344262295082
4,0.007669555703491926,7.873030106560792,0.5157957077026367,2,1.639344262295082
5,0.008048185388087936,7.930395498167826,0.5006790161132812,2,1.639344262295082
6,0.005682475604156134,7.590667148525627,0.502830982208252,2,1.639344262295082
7,0.0052655600912925316,7.535087356918594,0.5024898052215576,2,1.639344262295082
8,0.004841899099104596,7.479805165311561,0.5006065368652344,2,1.639344262295082
9,0.004411383858101137,7.424820573704528,0.5059916973114014,2,1.639344262295082
10,0.008420782966141904,7.988058489774858,0.5002515316009521,2,1.639344262295082
11,0.00878744379610119,8.046019081381893,0.5007708072662354,2,1.639344262295082
12,0.00914826167348426,8.104277272988927,0.5128486156463623,2,1.639344262295082
13,0.009503328855279825,8.162833064595958,0.5152473449707031,2,1.639344262295082
14,0.00985273608409365,8.221686456202992,0.5108668804168701,2,1.639344262295082
15,0.003973903805645662,7.370133582097494,0.5005295276641846,2,1.639344262295082
16,0.003529346559357216,7.315744190490459,0.5006015300750732,2,1.639344262295082
17,0.0030775978903515577,7.261652398883428,0.5023937225341797,2,1.639344262295082
18,0.002618541696333576,7.207858207276393,0.5114932060241699,2,1.639344262295082
19,0.002152059974551701,7.154361615669361,0.5120594501495361,2,1.639344262295082
