Iteration,Cost,Cost reduction,time (ms)
0,7.873317836846477,0.0,25.87747573852539
1,7.81596231495376,0.007284796966318008,586.7187976837158
2,7.13229381808306,0.09411839254037047,780.4055213928223
3,5.622863536739335,0.2858330308444048,1228.4629344940186
4,5.613443191789061,0.28702952070363386,1600.1591682434082
5,5.56742706052184,0.292874087406107,2038.851261138916
6,3.959544649116029,0.4970932545634462,2328.04012298584
7,3.7158075326853384,0.5280506122468895,2637.568473815918
8,3.049260577925233,0.6127095792252988,2998.758554458618
9,2.888634356276209,0.6331109176416531,3391.4859294891357
10,2.887053455865449,0.6333117097909756,4051.7027378082275
11,2.8847393127243834,0.6336056320216057,4788.571119308472
12,2.8832106519198635,0.6337997891528429,5532.473087310791
13,2.8811849324572334,0.6340570783293511,6272.6640701293945
14,2.877152092862031,0.6345692943580663,6856.170415878296
15,2.8692619136147455,0.6355714359470113,7473.894357681274
16,2.858820324736256,0.6368976352818867,7824.657917022705
17,2.843034520344837,0.638902610149984,8240.689516067505
18,2.805228346599767,0.643704419822666,8753.268003463745
19,2.8001589070387856,0.6443482957166706,9346.196413040161
20,2.7998405713950443,0.6443887279271234,9939.947843551636
