Iteration,Cost,Cost reduction,time (ms)
0,1039.3133801492743,0.0,4326.956510543823
1,105.20572367121041,0.898773819638404,13321.171998977661
2,73.11238230830713,0.9296531886293947,19031.469106674194
3,70.26639988452595,0.9323915180670206,29770.952463150024
4,42.19507850270754,0.959401005213031,32966.33315086365
5,20.522643335154292,0.980253652337078,34364.63117599487
6,18.616864943117598,0.9820873421831212,36231.23621940613
7,17.732655769399955,0.9829381049949987,37981.50944709778
8,16.61153234573247,0.9840168204672333,45092.973709106445
9,8.997105774280138,0.9913432214516589,46299.25513267517
10,7.933316611391292,0.9923667714060875,47706.42852783203
11,7.5899362261226875,0.9926971629817442,48913.95807266235
12,7.445738893194926,0.9928359058630367,50397.83048629761
13,7.310083123446338,0.9929664302768849,51375.8647441864
14,7.148267777375496,0.9931221247470625,52005.10764122009
15,6.563541807217902,0.9936847326970089,52630.725145339966
16,6.421918279515312,0.9938209991306058,53275.54130554199
17,6.375507134905423,0.9938656547133169,54410.903453826904
18,6.275123945196663,0.9939622407783345,55087.12553977966
19,6.265563162451196,0.9939714399120395,56261.05046272278
20,6.258967429819734,0.993977786152507,57011.93809509277
21,6.222276138731772,0.9940130895477954,57978.91116142273
22,6.21607367152324,0.994019057398616,59288.24257850647
23,6.207040152126085,0.9940277492133945,60830.80339431763
24,6.201962023900279,0.9940326352548164,62039.03317451477
25,6.170346910692464,0.9940630544852542,62932.10816383362
26,6.16534262257311,0.9940678694796679,64003.679513931274
27,6.154707596085707,0.9940781022224483,65120.16725540161
28,6.154707596085707,0.9940781022224483,68435.78910827637
